id=00001; nom=Casque audio; categorie=Accessoires; prix=299 DH; stock=83; fournisseur=CasaDigital; ville_stock=Kenitra
id=02375; nom=Serveur NAS; categorie=Stockage; prix=6241 DH; stock=323; fournisseur=AtlasCom; ville_stock=Tetouan
id=02376; nom=Serveur NAS; categorie=Stockage; prix=5862 DH; stock=256; fournisseur=TechMaroc; ville_stock=Marrakech
id=02377; nom=Disque SSD 1To; categorie=Stockage; prix=1128 DH; stock=166; fournisseur=NordInfo; ville_stock=Tanger
id=02378; nom=Casque audio; categorie=Accessoires; prix=328 DH; stock=467; fournisseur=RabatIT; ville_stock=Tetouan
id=02379; nom=Imprimante laser; categorie=Bureautique; prix=2829 DH; stock=294; fournisseur=CasaDigital; ville_stock=Dakhla
id=02380; nom=Souris sans fil; categorie=Accessoires; prix=140 DH; stock=140; fournisseur=AtlasCom; ville_stock=Mohammedia
id=02381; nom=Serveur NAS; categorie=Stockage; prix=6879 DH; stock=247; fournisseur=MaghrebTech; ville_stock=Dakhla
id=02382; nom=Webcam HD; categorie=Accessoires; prix=518 DH; stock=277; fournisseur=MaghrebTech; ville_stock=Agadir
id=02383; nom=Disque SSD 1To; categorie=Stockage; prix=1091 DH; stock=350; fournisseur=NordInfo; ville_stock=Dakhla
id=02384; nom=Disque SSD 1To; categorie=Stockage; prix=1373 DH; stock=39; fournisseur=NordInfo; ville_stock=Laayoune
id=02385; nom=Scanner; categorie=Bureautique; prix=1290 DH; stock=57; fournisseur=RabatIT; ville_stock=El Jadida
id=02386; nom=Serveur NAS; categorie=Stockage; prix=7404 DH; stock=188; fournisseur=RabatIT; ville_stock=Fes
id=02387; nom=Tablette graphique; categorie=Informatique; prix=1429 DH; stock=110; fournisseur=TechMaroc; ville_stock=Errachidia
id=02388; nom=Ecran 24 pouces; categorie=Informatique; prix=2227 DH; stock=128; fournisseur=AtlasCom; ville_stock=Dakhla
id=02389; nom=Serveur NAS; categorie=Stockage; prix=6987 DH; stock=299; fournisseur=MaghrebTech; ville_stock=Tetouan
id=02390; nom=Clavier mecanique; categorie=Accessoires; prix=458 DH; stock=210; fournisseur=AtlasCom; ville_stock=Taza
id=02391; nom=Souris sans fil; categorie=Accessoires; prix=118 DH; stock=302; fournisseur=CasaDigital; ville_stock=Dakhla
id=02392; nom=Imprimante laser; categorie=Bureautique; prix=2221 DH; stock=384; fournisseur=MaghrebTech; ville_stock=Safi
id=02393; nom=Imprimante laser; categorie=Bureautique; prix=2719 DH; stock=423; fournisseur=CasaDigital; ville_stock=Casablanca
id=02394; nom=Routeur WiFi; categorie=Reseau; prix=914 DH; stock=9; fournisseur=AtlasCom; ville_stock=Settat
id=02395; nom=Disque SSD 1To; categorie=Stockage; prix=1113 DH; stock=112; fournisseur=AtlasCom; ville_stock=Rabat
id=02396; nom=Tablette graphique; categorie=Informatique; prix=1778 DH; stock=95; fournisseur=CasaDigital; ville_stock=Taza
id=02397; nom=Souris sans fil; categorie=Accessoires; prix=132 DH; stock=34; fournisseur=AtlasCom; ville_stock=Dakhla
id=02398; nom=Disque SSD 1To; categorie=Stockage; prix=1218 DH; stock=134; fournisseur=MaghrebTech; ville_stock=Oujda
id=02399; nom=Scanner; categorie=Bureautique; prix=1418 DH; stock=24; fournisseur=MaghrebTech; ville_stock=Fes
id=02400; nom=Switch 24 ports; categorie=Reseau; prix=1725 DH; stock=216; fournisseur=NordInfo; ville_stock=Casablanca
id=02401; nom=Switch 24 ports; categorie=Reseau; prix=1719 DH; stock=180; fournisseur=TechMaroc; ville_stock=El Jadida
id=02402; nom=Serveur NAS; categorie=Stockage; prix=5178 DH; stock=41; fournisseur=MaghrebTech; ville_stock=Oujda
id=02403; nom=Ordinateur portable; categorie=Informatique; prix=10115 DH; stock=276; fournisseur=MaghrebTech; ville_stock=Dakhla
id=02404; nom=Ordinateur portable; categorie=Informatique; prix=7831 DH; stock=22; fournisseur=AtlasCom; ville_stock=Fes
id=02405; nom=Ordinateur portable; categorie=Informatique; prix=10434 DH; stock=104; fournisseur=AtlasCom; ville_stock=Dakhla
id=02406; nom=Scanner; categorie=Bureautique; prix=1524 DH; stock=140; fournisseur=TechMaroc; ville_stock=Agadir
id=02407; nom=Webcam HD; categorie=Accessoires; prix=433 DH; stock=381; fournisseur=TechMaroc; ville_stock=Tetouan
id=02408; nom=Projecteur; categorie=Bureautique; prix=6032 DH; stock=196; fournisseur=NordInfo; ville_stock=El Jadida
id=02409; nom=Switch 24 ports; categorie=Reseau; prix=2290 DH; stock=20; fournisseur=CasaDigital; ville_stock=Safi
id=02410; nom=Casque audio; categorie=Accessoires; prix=283 DH; stock=156; fournisseur=AtlasCom; ville_stock=Laayoune
id=02411; nom=Serveur NAS; categorie=Stockage; prix=5058 DH; stock=449; fournisseur=MaghrebTech; ville_stock=Errachidia
id=02412; nom=Clavier mecanique; categorie=Accessoires; prix=523 DH; stock=290; fournisseur=MaghrebTech; ville_stock=Settat
id=02413; nom=Casque audio; categorie=Accessoires; prix=377 DH; stock=456; fournisseur=TechMaroc; ville_stock=Settat
id=02414; nom=Disque SSD 1To; categorie=Stockage; prix=1112 DH; stock=188; fournisseur=MaghrebTech; ville_stock=Meknes
id=02415; nom=Projecteur; categorie=Bureautique; prix=5678 DH; stock=165; fournisseur=AtlasCom; ville_stock=Tetouan
id=02416; nom=Imprimante laser; categorie=Bureautique; prix=2387 DH; stock=309; fournisseur=RabatIT; ville_stock=Mohammedia
id=02417; nom=Souris sans fil; categorie=Accessoires; prix=122 DH; stock=350; fournisseur=AtlasCom; ville_stock=Marrakech
id=02418; nom=Webcam HD; categorie=Accessoires; prix=349 DH; stock=106; fournisseur=RabatIT; ville_stock=Dakhla
id=02419; nom=Casque audio; categorie=Accessoires; prix=422 DH; stock=200; fournisseur=RabatIT; ville_stock=Fes
id=02420; nom=Imprimante laser; categorie=Bureautique; prix=2827 DH; stock=487; fournisseur=MaghrebTech; ville_stock=Agadir
id=02421; nom=Serveur NAS; categorie=Stockage; prix=5242 DH; stock=191; fournisseur=NordInfo; ville_stock=Mohammedia
id=02422; nom=Serveur NAS; categorie=Stockage; prix=5624 DH; stock=155; fournisseur=RabatIT; ville_stock=Errachidia
id=02423; nom=Webcam HD; categorie=Accessoires; prix=516 DH; stock=282; fournisseur=NordInfo; ville_stock=El Jadida
id=02424; nom=Switch 24 ports; categorie=Reseau; prix=2480 DH; stock=125; fournisseur=CasaDigital; ville_stock=Casablanca
id=02425; nom=Imprimante laser; categorie=Bureautique; prix=2194 DH; stock=21; fournisseur=AtlasCom; ville_stock=Marrakech
id=02426; nom=Onduleur; categorie=Bureautique; prix=1650 DH; stock=44; fournisseur=MaghrebTech; ville_stock=Safi
id=02427; nom=Routeur WiFi; categorie=Reseau; prix=726 DH; stock=56; fournisseur=RabatIT; ville_stock=Dakhla
id=02428; nom=Onduleur; categorie=Bureautique; prix=1525 DH; stock=320; fournisseur=TechMaroc; ville_stock=Mohammedia
id=02429; nom=Imprimante laser; categorie=Bureautique; prix=2744 DH; stock=440; fournisseur=RabatIT; ville_stock=Nador
id=02430; nom=Ecran 24 pouces; categorie=Informatique; prix=1615 DH; stock=213; fournisseur=NordInfo; ville_stock=Safi
id=02431; nom=Ecran 24 pouces; categorie=Informatique; prix=2191 DH; stock=319; fournisseur=CasaDigital; ville_stock=Tanger
id=02432; nom=Disque SSD 1To; categorie=Stockage; prix=1197 DH; stock=83; fournisseur=NordInfo; ville_stock=Taza
id=02433; nom=Serveur NAS; categorie=Stockage; prix=5258 DH; stock=460; fournisseur=RabatIT; ville_stock=Tanger
id=02434; nom=Clavier mecanique; categorie=Accessoires; prix=381 DH; stock=317; fournisseur=AtlasCom; ville_stock=Nador
id=02435; nom=Webcam HD; categorie=Accessoires; prix=385 DH; stock=67; fournisseur=MaghrebTech; ville_stock=Mohammedia
id=02436; nom=Souris sans fil; categorie=Accessoires; prix=102 DH; stock=224; fournisseur=NordInfo; ville_stock=Oujda
id=02437; nom=Switch 24 ports; categorie=Reseau; prix=1908 DH; stock=53; fournisseur=CasaDigital; ville_stock=Beni Mellal
id=02438; nom=Onduleur; categorie=Bureautique; prix=1420 DH; stock=376; fournisseur=TechMaroc; ville_stock=Tanger
id=02439; nom=Routeur WiFi; categorie=Reseau; prix=877 DH; stock=363; fournisseur=NordInfo; ville_stock=El Jadida
id=02440; nom=Scanner; categorie=Bureautique; prix=1042 DH; stock=421; fournisseur=RabatIT; ville_stock=Dakhla
id=02441; nom=Webcam HD; categorie=Accessoires; prix=403 DH; stock=130; fournisseur=MaghrebTech; ville_stock=Tanger
id=02442; nom=Onduleur; categorie=Bureautique; prix=1803 DH; stock=417; fournisseur=NordInfo; ville_stock=Taza
id=02443; nom=Routeur WiFi; categorie=Reseau; prix=719 DH; stock=373; fournisseur=TechMaroc; ville_stock=Taza
id=02444; nom=Disque SSD 1To; categorie=Stockage; prix=931 DH; stock=359; fournisseur=AtlasCom; ville_stock=Dakhla
id=02445; nom=Routeur WiFi; categorie=Reseau; prix=906 DH; stock=225; fournisseur=AtlasCom; ville_stock=Settat
id=02446; nom=Routeur WiFi; categorie=Reseau; prix=674 DH; stock=77; fournisseur=NordInfo; ville_stock=Agadir
id=02447; nom=Clavier mecanique; categorie=Accessoires; prix=477 DH; stock=139; fournisseur=CasaDigital; ville_stock=Dakhla
id=02448; nom=Onduleur; categorie=Bureautique; prix=1536 DH; stock=204; fournisseur=MaghrebTech; ville_stock=Dakhla
id=02449; nom=Imprimante laser; categorie=Bureautique; prix=1890 DH; stock=247; fournisseur=RabatIT; ville_stock=Errachidia
id=02450; nom=Imprimante laser; categorie=Bureautique; prix=2065 DH; stock=175; fournisseur=AtlasCom; ville_stock=Marrakech
id=02451; nom=Ecran 24 pouces; categorie=Informatique; prix=1786 DH; stock=304; fournisseur=RabatIT; ville_stock=Tanger
id=02452; nom=Disque SSD 1To; categorie=Stockage; prix=1331 DH; stock=279; fournisseur=TechMaroc; ville_stock=Marrakech
id=02453; nom=Ecran 24 pouces; categorie=Informatique; prix=1953 DH; stock=85; fournisseur=AtlasCom; ville_stock=Kenitra
id=02454; nom=Routeur WiFi; categorie=Reseau; prix=819 DH; stock=249; fournisseur=TechMaroc; ville_stock=Agadir
id=02455; nom=Tablette graphique; categorie=Informatique; prix=1819 DH; stock=485; fournisseur=MaghrebTech; ville_stock=Safi
id=02456; nom=Souris sans fil; categorie=Accessoires; prix=143 DH; stock=228; fournisseur=NordInfo; ville_stock=Taza
id=02457; nom=Routeur WiFi; categorie=Reseau; prix=624 DH; stock=250; fournisseur=RabatIT; ville_stock=Fes
id=02458; nom=Webcam HD; categorie=Accessoires; prix=448 DH; stock=86; fournisseur=MaghrebTech; ville_stock=Marrakech
id=02459; nom=Souris sans fil; categorie=Accessoires; prix=116 DH; stock=233; fournisseur=CasaDigital; ville_stock=Mohammedia
id=02460; nom=Switch 24 ports; categorie=Reseau; prix=2128 DH; stock=493; fournisseur=NordInfo; ville_stock=Mohammedia
id=02461; nom=Clavier mecanique; categorie=Accessoires; prix=533 DH; stock=303; fournisseur=RabatIT; ville_stock=Laayoune
id=02462; nom=Ordinateur portable; categorie=Informatique; prix=8658 DH; stock=130; fournisseur=TechMaroc; ville_stock=Meknes
id=02463; nom=Webcam HD; categorie=Accessoires; prix=444 DH; stock=68; fournisseur=RabatIT; ville_stock=Kenitra
id=02464; nom=Projecteur; categorie=Bureautique; prix=4499 DH; stock=263; fournisseur=TechMaroc; ville_stock=Casablanca
id=02465; nom=Disque SSD 1To; categorie=Stockage; prix=1081 DH; stock=316; fournisseur=CasaDigital; ville_stock=Oujda
id=02466; nom=Tablette graphique; categorie=Informatique; prix=1339 DH; stock=306; fournisseur=CasaDigital; ville_stock=Rabat
id=02467; nom=Ecran 24 pouces; categorie=Informatique; prix=1600 DH; stock=177; fournisseur=CasaDigital; ville_stock=Laayoune
id=02468; nom=Scanner; categorie=Bureautique; prix=1291 DH; stock=125; fournisseur=MaghrebTech; ville_stock=Dakhla
id=02469; nom=Imprimante laser; categorie=Bureautique; prix=2680 DH; stock=171; fournisseur=NordInfo; ville_stock=Tanger
id=02470; nom=Ecran 24 pouces; categorie=Informatique; prix=1861 DH; stock=68; fournisseur=CasaDigital; ville_stock=Taza
id=02471; nom=Projecteur; categorie=Bureautique; prix=4939 DH; stock=481; fournisseur=TechMaroc; ville_stock=Agadir
id=02472; nom=Disque SSD 1To; categorie=Stockage; prix=1064 DH; stock=77; fournisseur=RabatIT; ville_stock=Kenitra
id=02473; nom=Clavier mecanique; categorie=Accessoires; prix=422 DH; stock=14; fournisseur=RabatIT; ville_stock=Casablanca
id=02474; nom=Routeur WiFi; categorie=Reseau; prix=645 DH; stock=406; fournisseur=RabatIT; ville_stock=Oujda
id=02475; nom=Ordinateur portable; categorie=Informatique; prix=8703 DH; stock=454; fournisseur=MaghrebTech; ville_stock=Tanger
id=02476; nom=Webcam HD; categorie=Accessoires; prix=349 DH; stock=305; fournisseur=RabatIT; ville_stock=Meknes
id=02477; nom=Clavier mecanique; categorie=Accessoires; prix=473 DH; stock=81; fournisseur=AtlasCom; ville_stock=Settat
id=02478; nom=Webcam HD; categorie=Accessoires; prix=436 DH; stock=136; fournisseur=NordInfo; ville_stock=El Jadida
id=02479; nom=Projecteur; categorie=Bureautique; prix=5308 DH; stock=428; fournisseur=MaghrebTech; ville_stock=Tetouan
id=02480; nom=Routeur WiFi; categorie=Reseau; prix=933 DH; stock=166; fournisseur=AtlasCom; ville_stock=Rabat
id=02481; nom=Souris sans fil; categorie=Accessoires; prix=118 DH; stock=49; fournisseur=RabatIT; ville_stock=Errachidia
id=02482; nom=Serveur NAS; categorie=Stockage; prix=7687 DH; stock=40; fournisseur=TechMaroc; ville_stock=Casablanca
id=02483; nom=Imprimante laser; categorie=Bureautique; prix=1883 DH; stock=69; fournisseur=MaghrebTech; ville_stock=Settat
id=02484; nom=Imprimante laser; categorie=Bureautique; prix=2263 DH; stock=394; fournisseur=CasaDigital; ville_stock=Safi
id=02485; nom=Disque SSD 1To; categorie=Stockage; prix=941 DH; stock=214; fournisseur=CasaDigital; ville_stock=Tetouan
id=02486; nom=Imprimante laser; categorie=Bureautique; prix=2299 DH; stock=254; fournisseur=NordInfo; ville_stock=Safi
id=02487; nom=Clavier mecanique; categorie=Accessoires; prix=557 DH; stock=17; fournisseur=NordInfo; ville_stock=Marrakech
id=02488; nom=Ordinateur portable; categorie=Informatique; prix=10215 DH; stock=172; fournisseur=AtlasCom; ville_stock=Marrakech
id=02489; nom=Ordinateur portable; categorie=Informatique; prix=9892 DH; stock=57; fournisseur=NordInfo; ville_stock=Agadir
id=02490; nom=Webcam HD; categorie=Accessoires; prix=378 DH; stock=158; fournisseur=TechMaroc; ville_stock=Meknes
id=02491; nom=Onduleur; categorie=Bureautique; prix=1637 DH; stock=496; fournisseur=RabatIT; ville_stock=Laayoune
id=02492; nom=Disque SSD 1To; categorie=Stockage; prix=1104 DH; stock=168; fournisseur=CasaDigital; ville_stock=Laayoune
id=02493; nom=Clavier mecanique; categorie=Accessoires; prix=361 DH; stock=94; fournisseur=RabatIT; ville_stock=Dakhla
id=02494; nom=Tablette graphique; categorie=Informatique; prix=1453 DH; stock=421; fournisseur=CasaDigital; ville_stock=Errachidia
id=02495; nom=Ordinateur portable; categorie=Informatique; prix=8980 DH; stock=118; fournisseur=AtlasCom; ville_stock=Meknes
id=02496; nom=Switch 24 ports; categorie=Reseau; prix=2302 DH; stock=159; fournisseur=RabatIT; ville_stock=Taza
id=02497; nom=Serveur NAS; categorie=Stockage; prix=6332 DH; stock=45; fournisseur=MaghrebTech; ville_stock=Oujda
id=02498; nom=Clavier mecanique; categorie=Accessoires; prix=508 DH; stock=234; fournisseur=TechMaroc; ville_stock=Marrakech
id=02499; nom=Casque audio; categorie=Accessoires; prix=283 DH; stock=302; fournisseur=CasaDigital; ville_stock=Nador
id=02500; nom=Ecran 24 pouces; categorie=Informatique; prix=1747 DH; stock=128; fournisseur=RabatIT; ville_stock=Oujda
id=02501; nom=Routeur WiFi; categorie=Reseau; prix=603 DH; stock=84; fournisseur=AtlasCom; ville_stock=Meknes
id=02502; nom=Clavier mecanique; categorie=Accessoires; prix=549 DH; stock=181; fournisseur=TechMaroc; ville_stock=Dakhla
id=02503; nom=Ordinateur portable; categorie=Informatique; prix=7752 DH; stock=431; fournisseur=MaghrebTech; ville_stock=Safi
id=02504; nom=Casque audio; categorie=Accessoires; prix=381 DH; stock=223; fournisseur=TechMaroc; ville_stock=Laayoune
id=02505; nom=Switch 24 ports; categorie=Reseau; prix=1920 DH; stock=215; fournisseur=NordInfo; ville_stock=Safi
id=02506; nom=Casque audio; categorie=Accessoires; prix=286 DH; stock=256; fournisseur=NordInfo; ville_stock=Mohammedia
id=02507; nom=Scanner; categorie=Bureautique; prix=1511 DH; stock=292; fournisseur=TechMaroc; ville_stock=Oujda
id=02508; nom=Scanner; categorie=Bureautique; prix=1334 DH; stock=114; fournisseur=AtlasCom; ville_stock=Taza
id=02509; nom=Imprimante laser; categorie=Bureautique; prix=2194 DH; stock=467; fournisseur=NordInfo; ville_stock=Beni Mellal
id=02510; nom=Tablette graphique; categorie=Informatique; prix=1905 DH; stock=47; fournisseur=CasaDigital; ville_stock=Fes
id=02511; nom=Clavier mecanique; categorie=Accessoires; prix=532 DH; stock=54; fournisseur=AtlasCom; ville_stock=Tanger
id=02512; nom=Onduleur; categorie=Bureautique; prix=1805 DH; stock=285; fournisseur=NordInfo; ville_stock=Errachidia
id=02513; nom=Scanner; categorie=Bureautique; prix=1244 DH; stock=183; fournisseur=AtlasCom; ville_stock=Settat
id=02514; nom=Projecteur; categorie=Bureautique; prix=4883 DH; stock=93; fournisseur=MaghrebTech; ville_stock=Safi
id=02515; nom=Disque SSD 1To; categorie=Stockage; prix=1115 DH; stock=399; fournisseur=NordInfo; ville_stock=Casablanca
id=02516; nom=Scanner; categorie=Bureautique; prix=1113 DH; stock=161; fournisseur=RabatIT; ville_stock=Taza
id=02517; nom=Clavier mecanique; categorie=Accessoires; prix=458 DH; stock=147; fournisseur=TechMaroc; ville_stock=Fes
id=02518; nom=Imprimante laser; categorie=Bureautique; prix=1899 DH; stock=159; fournisseur=MaghrebTech; ville_stock=Settat
id=02519; nom=Onduleur; categorie=Bureautique; prix=1728 DH; stock=313; fournisseur=TechMaroc; ville_stock=Mohammedia
id=02520; nom=Routeur WiFi; categorie=Reseau; prix=611 DH; stock=112; fournisseur=RabatIT; ville_stock=Kenitra
id=02521; nom=Onduleur; categorie=Bureautique; prix=1252 DH; stock=67; fournisseur=RabatIT; ville_stock=El Jadida
id=02522; nom=Routeur WiFi; categorie=Reseau; prix=817 DH; stock=4; fournisseur=AtlasCom; ville_stock=Errachidia
id=02523; nom=Clavier mecanique; categorie=Accessoires; prix=376 DH; stock=461; fournisseur=CasaDigital; ville_stock=Laayoune
id=02524; nom=Ecran 24 pouces; categorie=Informatique; prix=2004 DH; stock=434; fournisseur=TechMaroc; ville_stock=Meknes
id=02525; nom=Imprimante laser; categorie=Bureautique; prix=2719 DH; stock=180; fournisseur=CasaDigital; ville_stock=Mohammedia
id=02526; nom=Tablette graphique; categorie=Informatique; prix=1776 DH; stock=382; fournisseur=MaghrebTech; ville_stock=Tetouan
id=02527; nom=Ecran 24 pouces; categorie=Informatique; prix=2162 DH; stock=343; fournisseur=TechMaroc; ville_stock=Settat
id=02528; nom=Tablette graphique; categorie=Informatique; prix=1644 DH; stock=289; fournisseur=AtlasCom; ville_stock=Marrakech
id=02529; nom=Ordinateur portable; categorie=Informatique; prix=7967 DH; stock=115; fournisseur=CasaDigital; ville_stock=Laayoune
id=02530; nom=Souris sans fil; categorie=Accessoires; prix=135 DH; stock=372; fournisseur=AtlasCom; ville_stock=Marrakech
id=02531; nom=Souris sans fil; categorie=Accessoires; prix=128 DH; stock=262; fournisseur=TechMaroc; ville_stock=Meknes
id=02532; nom=Switch 24 ports; categorie=Reseau; prix=2576 DH; stock=117; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=02533; nom=Ordinateur portable; categorie=Informatique; prix=9557 DH; stock=480; fournisseur=CasaDigital; ville_stock=Settat
id=02534; nom=Scanner; categorie=Bureautique; prix=1553 DH; stock=159; fournisseur=CasaDigital; ville_stock=Marrakech
